Bands	Reflectance
708.0	0.4196
709.0	0.4535
710.0	0.4879
711.0	0.5222
712.0	0.5571
713.0	0.5927
714.0	0.6275
715.0	0.6626
716.0	0.6975
717.0	0.7317
718.0	0.7655
719.0	0.7989
720.0	0.8318
721.0	0.8639
722.0	0.895
723.0	0.9252
724.0	0.9546
725.0	0.9836
726.0	1.0115
727.0	1.0384
728.0	1.0643
729.0	1.0889
730.0	1.1127
731.0	1.1353
732.0	1.1567
733.0	1.1779
734.0	1.1985
735.0	1.2183
736.0	1.237
737.0	1.2547
738.0	1.2715
739.0	1.2875
740.0	1.3031
741.0	1.3179
742.0	1.3318
743.0	1.3456
744.0	1.3587
745.0	1.371
746.0	1.3827
747.0	1.3935
748.0	1.4043
749.0	1.4143
750.0	1.4233
751.0	1.4326
752.0	1.4413
753.0	1.4491
754.0	1.4564
755.0	1.463
756.0	1.4691
757.0	1.4749
758.0	1.4804
759.0	1.4857
760.0	1.4906
761.0	1.4948
762.0	1.4986
763.0	1.5023
764.0	1.5058
765.0	1.5088
766.0	1.5121
767.0	1.5146
768.0	1.5164
769.0	1.5185
770.0	1.5197
771.0	1.5209
772.0	1.5222
773.0	1.523
774.0	1.5236
775.0	1.5238
776.0	1.5235
777.0	1.5231
778.0	1.5227
779.0	1.5221
780.0	1.5209
781.0	1.5193
782.0	1.5174
783.0	1.5156
784.0	1.5135
785.0	1.5112
786.0	1.5089
787.0	1.5069
788.0	1.5042
789.0	1.5015
790.0	1.4987
791.0	1.4956
792.0	1.4925
793.0	1.4893
794.0	1.4859
795.0	1.4823
796.0	1.4782
797.0	1.474
798.0	1.4698
799.0	1.4652
800.0	1.461
801.0	1.4568
802.0	1.4523
803.0	1.4478
804.0	1.4432
805.0	1.4384
806.0	1.4332
807.0	1.4285
808.0	1.4232
809.0	1.4176
810.0	1.4121
811.0	1.4061
812.0	1.4003
813.0	1.3947
814.0	1.3886
815.0	1.3832
816.0	1.3779
817.0	1.3722
818.0	1.366
819.0	1.3598
820.0	1.3537
821.0	1.3478
822.0	1.3415
823.0	1.3351
824.0	1.329
825.0	1.3235
826.0	1.3169
827.0	1.3105
828.0	1.3042
829.0	1.298
830.0	1.292
831.0	1.2861
832.0	1.2801
833.0	1.2743
834.0	1.268
835.0	1.2619
836.0	1.256
837.0	1.2494
838.0	1.2431
839.0	1.237
840.0	1.2307
841.0	1.2241
842.0	1.2178
843.0	1.2117
844.0	1.2055
845.0	1.1996
846.0	1.1936
847.0	1.1875
848.0	1.1814
849.0	1.1757
850.0	1.17
851.0	1.1641
852.0	1.1584
853.0	1.1525
854.0	1.1463
855.0	1.1403
856.0	1.135
857.0	1.1288
858.0	1.1225
859.0	1.1165
860.0	1.1103
861.0	1.1041
862.0	1.0977
863.0	1.0911
864.0	1.0848
865.0	1.0786
866.0	1.0725
867.0	1.0662
868.0	1.0596
869.0	1.0527
870.0	1.046
871.0	1.0398
872.0	1.0327
873.0	1.0258
874.0	1.019
875.0	1.012
876.0	1.0054
877.0	0.9985
878.0	0.9913
879.0	0.9844
880.0	0.9774
881.0	0.9702
882.0	0.9632
883.0	0.9562
884.0	0.9492
885.0	0.9419
886.0	0.9348
887.0	0.9282
888.0	0.9209
889.0	0.9137
890.0	0.9068
891.0	0.8998
892.0	0.8929
893.0	0.886
894.0	0.8789
895.0	0.8716
896.0	0.8644
897.0	0.8571
898.0	0.8496
899.0	0.8423
900.0	0.8351
901.0	0.8279
902.0	0.8204
903.0	0.8134
904.0	0.8064
905.0	0.7992
906.0	0.7919
907.0	0.7846
908.0	0.7769
909.0	0.769
910.0	0.761
911.0	0.7539
912.0	0.7473
913.0	0.7406
914.0	0.7332
915.0	0.7257
916.0	0.7186
917.0	0.7116
918.0	0.7043
919.0	0.6971
920.0	0.6897
921.0	0.6825
922.0	0.6754
923.0	0.6683
924.0	0.6615
925.0	0.6547
926.0	0.6475
927.0	0.6403
928.0	0.6331
929.0	0.6258
930.0	0.6185
931.0	0.6112
932.0	0.604
933.0	0.597
934.0	0.59
935.0	0.5832
936.0	0.576
937.0	0.5688
938.0	0.5621
939.0	0.5553
940.0	0.5484
941.0	0.5415
942.0	0.5348
943.0	0.5282
944.0	0.5214
945.0	0.5146
946.0	0.5081
947.0	0.5016
948.0	0.495
949.0	0.4884
950.0	0.4818
951.0	0.4754
952.0	0.4687
953.0	0.4622
954.0	0.4562
955.0	0.4497
956.0	0.4434
957.0	0.4372
958.0	0.431
959.0	0.4251
960.0	0.4191
961.0	0.4131
962.0	0.4073
963.0	0.4012
964.0	0.3953
965.0	0.3898
966.0	0.3842
967.0	0.3785
968.0	0.373
969.0	0.3675
970.0	0.3619
971.0	0.3567
972.0	0.3513
973.0	0.3459
974.0	0.3406
975.0	0.3353
976.0	0.3302
977.0	0.3252
978.0	0.3201
979.0	0.3149
980.0	0.3098
981.0	0.3049
982.0	0.3001
983.0	0.2952
984.0	0.2905
985.0	0.2855
986.0	0.2805
987.0	0.276
988.0	0.2712
989.0	0.2664
990.0	0.2616
991.0	0.2571
992.0	0.2526
993.0	0.2482
994.0	0.2436
995.0	0.239
996.0	0.2347
997.0	0.2304
998.0	0.226
999.0	0.2216
1000.0	0.2172
1001.0	0.3699
1002.0	0.3723
1003.0	0.3747
1004.0	0.3771
1005.0	0.3795
1006.0	0.3818
1007.0	0.3841
1008.0	0.3864
1009.0	0.3886
1010.0	0.3909
1011.0	0.3932
1012.0	0.3955
1013.0	0.3977
1014.0	0.4
1015.0	0.4022
1016.0	0.4044
1017.0	0.4066
1018.0	0.4088
1019.0	0.411
1020.0	0.4132
1021.0	0.4155
1022.0	0.4178
1023.0	0.4201
1024.0	0.4223
1025.0	0.4246
1026.0	0.427
1027.0	0.4294
1028.0	0.4318
1029.0	0.4343
1030.0	0.4368
1031.0	0.4392
1032.0	0.4417
1033.0	0.4443
1034.0	0.4469
1035.0	0.4497
1036.0	0.4525
1037.0	0.4553
1038.0	0.4582
1039.0	0.4611
1040.0	0.4641
1041.0	0.4671
1042.0	0.4703
1043.0	0.4736
1044.0	0.4769
1045.0	0.4804
1046.0	0.484
1047.0	0.4877
1048.0	0.4914
1049.0	0.4953
1050.0	0.4993
1051.0	0.5033
1052.0	0.5076
1053.0	0.5119
1054.0	0.5162
1055.0	0.5206
1056.0	0.525
1057.0	0.5296
1058.0	0.5341
1059.0	0.5386
1060.0	0.5431
1061.0	0.5476
1062.0	0.5522
1063.0	0.5568
1064.0	0.5613
1065.0	0.5658
1066.0	0.5704
