Bands	Reflectance
565.0	0.0855
566.0	0.0847
567.0	0.0837
568.0	0.0828
569.0	0.082
570.0	0.081
571.0	0.08
572.0	0.0791
573.0	0.0783
574.0	0.0774
575.0	0.0765
576.0	0.0757
577.0	0.075
578.0	0.0744
579.0	0.0737
580.0	0.0733
581.0	0.0729
582.0	0.0727
583.0	0.073
584.0	0.073
585.0	0.073
586.0	0.0734
587.0	0.0738
588.0	0.0739
589.0	0.0739
590.0	0.0743
591.0	0.0743
592.0	0.0742
593.0	0.0741
594.0	0.0748
595.0	0.0752
596.0	0.0752
597.0	0.0751
598.0	0.0757
599.0	0.0759
600.0	0.0757
601.0	0.0757
602.0	0.0755
603.0	0.0753
604.0	0.0749
605.0	0.0746
606.0	0.0742
607.0	0.0737
608.0	0.0733
609.0	0.073
610.0	0.0727
611.0	0.0723
612.0	0.0718
613.0	0.0714
614.0	0.0711
615.0	0.0709
616.0	0.0706
617.0	0.0702
618.0	0.0699
619.0	0.0698
620.0	0.0697
621.0	0.0696
622.0	0.0697
623.0	0.0697
624.0	0.0698
625.0	0.0699
626.0	0.0698
627.0	0.07
628.0	0.0703
629.0	0.0707
630.0	0.0708
631.0	0.071
632.0	0.0713
633.0	0.0718
634.0	0.0718
635.0	0.0718
636.0	0.0718
637.0	0.0719
638.0	0.0719
639.0	0.0718
640.0	0.0716
641.0	0.0714
642.0	0.0714
643.0	0.0712
644.0	0.0708
645.0	0.0704
646.0	0.07
647.0	0.0696
648.0	0.069
649.0	0.0687
650.0	0.0686
651.0	0.0684
652.0	0.0681
653.0	0.068
654.0	0.0678
655.0	0.0673
656.0	0.0674
657.0	0.0673
658.0	0.0671
659.0	0.0669
660.0	0.0668
661.0	0.0668
662.0	0.0669
663.0	0.0668
664.0	0.0669
665.0	0.0672
666.0	0.0677
667.0	0.068
668.0	0.0686
669.0	0.0693
670.0	0.0698
671.0	0.0707
672.0	0.0718
673.0	0.0728
674.0	0.0739
675.0	0.0751
676.0	0.0762
677.0	0.0774
678.0	0.0787
679.0	0.08
680.0	0.0815
681.0	0.0832
682.0	0.0849
683.0	0.0868
684.0	0.0888
685.0	0.0911
686.0	0.0935
687.0	0.0961
688.0	0.099
689.0	0.1024
690.0	0.1066
691.0	0.1116
692.0	0.1171
693.0	0.1239
694.0	0.132
695.0	0.1418
696.0	0.153
697.0	0.1663
698.0	0.182
699.0	0.1998
700.0	0.2202
701.0	0.243
702.0	0.2679
703.0	0.2947
704.0	0.3232
705.0	0.3531
706.0	0.3844
707.0	0.4167
708.0	0.4498
709.0	0.4833
710.0	0.5169
711.0	0.5507
712.0	0.5842
713.0	0.6175
714.0	0.6504
715.0	0.6834
716.0	0.7157
717.0	0.7466
718.0	0.7775
719.0	0.8078
720.0	0.8372
721.0	0.8654
722.0	0.8931
723.0	0.9199
724.0	0.9455
725.0	0.9705
726.0	0.9944
727.0	1.0175
728.0	1.0399
729.0	1.0608
730.0	1.0811
731.0	1.1004
732.0	1.1184
733.0	1.1363
734.0	1.1539
735.0	1.1707
736.0	1.1866
737.0	1.2017
738.0	1.2159
739.0	1.2293
740.0	1.2426
741.0	1.2554
742.0	1.2674
743.0	1.279
744.0	1.2901
745.0	1.3007
746.0	1.3107
747.0	1.3202
748.0	1.3294
749.0	1.3381
750.0	1.3461
751.0	1.3542
752.0	1.3616
753.0	1.3684
754.0	1.3751
755.0	1.3809
756.0	1.3863
757.0	1.3914
758.0	1.3965
759.0	1.4011
760.0	1.4055
761.0	1.4095
762.0	1.4129
763.0	1.4163
764.0	1.4194
765.0	1.4222
766.0	1.4253
767.0	1.4276
768.0	1.4293
769.0	1.4312
770.0	1.4326
771.0	1.4338
772.0	1.4348
773.0	1.4356
774.0	1.4364
775.0	1.4368
776.0	1.4367
777.0	1.4362
778.0	1.4358
779.0	1.4354
780.0	1.4345
781.0	1.4328
782.0	1.431
783.0	1.4294
784.0	1.4274
785.0	1.4252
786.0	1.4233
787.0	1.4217
788.0	1.4192
789.0	1.4168
790.0	1.4142
791.0	1.4113
792.0	1.4085
793.0	1.4056
794.0	1.4025
795.0	1.3992
796.0	1.3955
797.0	1.3915
798.0	1.3874
799.0	1.383
800.0	1.3793
801.0	1.3755
802.0	1.3713
803.0	1.3671
804.0	1.3628
805.0	1.3583
806.0	1.3535
807.0	1.3488
808.0	1.344
809.0	1.3389
810.0	1.3338
811.0	1.3284
812.0	1.323
813.0	1.3177
814.0	1.3125
815.0	1.3073
816.0	1.3022
817.0	1.297
818.0	1.2914
819.0	1.2856
820.0	1.2799
821.0	1.2744
822.0	1.2685
823.0	1.2623
824.0	1.2565
825.0	1.2513
826.0	1.2454
827.0	1.2395
828.0	1.2336
829.0	1.2277
830.0	1.2226
831.0	1.2171
832.0	1.2113
833.0	1.2058
834.0	1.2
835.0	1.1945
836.0	1.1892
837.0	1.1827
838.0	1.1766
839.0	1.1709
840.0	1.1651
841.0	1.1588
842.0	1.1528
843.0	1.1472
844.0	1.1419
845.0	1.136
846.0	1.1302
847.0	1.1247
848.0	1.1192
849.0	1.1137
850.0	1.1082
851.0	1.1028
852.0	1.0974
853.0	1.0921
854.0	1.0864
855.0	1.0804
856.0	1.0754
857.0	1.0697
858.0	1.0639
859.0	1.0582
860.0	1.0525
861.0	1.0467
862.0	1.0406
863.0	1.0343
864.0	1.0285
865.0	1.0228
866.0	1.0171
867.0	1.011
868.0	1.0052
869.0	0.9987
870.0	0.9923
871.0	0.9865
872.0	0.9796
873.0	0.9732
874.0	0.9671
875.0	0.9606
876.0	0.9544
877.0	0.9478
878.0	0.941
879.0	0.9346
880.0	0.9279
881.0	0.9212
882.0	0.9145
883.0	0.9078
884.0	0.9012
885.0	0.8946
886.0	0.888
887.0	0.8819
888.0	0.875
889.0	0.8683
890.0	0.862
891.0	0.8554
892.0	0.8486
893.0	0.8421
894.0	0.8357
895.0	0.8289
896.0	0.822
897.0	0.8151
898.0	0.8081
899.0	0.8011
900.0	0.7943
901.0	0.7875
902.0	0.7806
903.0	0.7738
904.0	0.7672
905.0	0.7606
906.0	0.7537
907.0	0.747
908.0	0.7399
909.0	0.7323
910.0	0.7245
911.0	0.7178
912.0	0.7117
913.0	0.7053
914.0	0.6982
915.0	0.6912
916.0	0.6845
917.0	0.6779
918.0	0.6708
919.0	0.6642
920.0	0.6574
921.0	0.6504
922.0	0.6436
923.0	0.637
924.0	0.6305
925.0	0.6238
926.0	0.6169
927.0	0.6102
928.0	0.6035
929.0	0.5965
930.0	0.5894
931.0	0.5827
932.0	0.5762
933.0	0.5694
934.0	0.5625
935.0	0.556
936.0	0.5495
937.0	0.5429
938.0	0.5362
939.0	0.5298
940.0	0.5233
941.0	0.5168
942.0	0.5101
943.0	0.5039
944.0	0.4977
945.0	0.4914
946.0	0.4849
947.0	0.4787
948.0	0.4726
949.0	0.4663
950.0	0.46
951.0	0.4538
952.0	0.4476
953.0	0.4416
954.0	0.4355
955.0	0.4295
956.0	0.4236
957.0	0.4178
958.0	0.412
959.0	0.4061
960.0	0.4004
961.0	0.3948
962.0	0.389
963.0	0.3832
964.0	0.3778
965.0	0.3725
966.0	0.3672
967.0	0.3617
968.0	0.3566
969.0	0.3515
970.0	0.3462
971.0	0.3408
972.0	0.3356
973.0	0.3306
974.0	0.3256
975.0	0.3205
976.0	0.3158
977.0	0.3109
978.0	0.306
979.0	0.3013
980.0	0.2965
981.0	0.2916
982.0	0.287
983.0	0.2826
984.0	0.2777
985.0	0.2729
986.0	0.2683
987.0	0.2638
988.0	0.2591
989.0	0.2547
990.0	0.2504
991.0	0.246
992.0	0.2417
993.0	0.2374
994.0	0.2331
995.0	0.2286
996.0	0.2242
997.0	0.2201
998.0	0.2162
999.0	0.212
1000.0	0.2075
1001.0	0.3534
1002.0	0.3556
1003.0	0.3579
1004.0	0.3601
1005.0	0.3622
1006.0	0.3644
1007.0	0.3666
1008.0	0.3688
1009.0	0.3709
1010.0	0.3732
1011.0	0.3754
1012.0	0.3776
1013.0	0.3797
1014.0	0.3819
1015.0	0.3841
1016.0	0.3862
1017.0	0.3884
1018.0	0.3905
1019.0	0.3926
1020.0	0.3946
1021.0	0.3968
1022.0	0.399
1023.0	0.4012
1024.0	0.4035
1025.0	0.4057
1026.0	0.408
1027.0	0.4101
1028.0	0.4125
1029.0	0.4148
1030.0	0.4171
1031.0	0.4195
1032.0	0.422
1033.0	0.4244
1034.0	0.4269
1035.0	0.4295
1036.0	0.4322
1037.0	0.4348
1038.0	0.4375
1039.0	0.4403
1040.0	0.4431
1041.0	0.4461
1042.0	0.4493
1043.0	0.4525
1044.0	0.4557
1045.0	0.4591
1046.0	0.4624
1047.0	0.4659
1048.0	0.4695
1049.0	0.4732
1050.0	0.4771
1051.0	0.481
1052.0	0.485
1053.0	0.4891
1054.0	0.4932
1055.0	0.4974
1056.0	0.5017
1057.0	0.506
1058.0	0.5104
1059.0	0.5148
1060.0	0.5191
1061.0	0.5234
1062.0	0.5277
1063.0	0.5321
1064.0	0.5365
1065.0	0.5407
1066.0	0.545
1067.0	0.5493
1068.0	0.5535
1069.0	0.5577
1070.0	0.562
1071.0	0.5662
1072.0	0.5704
1073.0	0.5746
1074.0	0.5789
1075.0	0.5831
1076.0	0.5873
1077.0	0.5914
1078.0	0.5955
1079.0	0.5996
1080.0	0.6038
1081.0	0.608
1082.0	0.6121
1083.0	0.6164
1084.0	0.6206
1085.0	0.6249
1086.0	0.6292
1087.0	0.6336
1088.0	0.638
1089.0	0.6423
1090.0	0.6468
1091.0	0.6513
1092.0	0.6558
1093.0	0.6604
1094.0	0.665
1095.0	0.6697
1096.0	0.6744
1097.0	0.6792
1098.0	0.684
1099.0	0.6888
1100.0	0.6937
1101.0	0.6986
1102.0	0.7035
1103.0	0.7086
1104.0	0.7137
1105.0	0.7188
1106.0	0.7238
1107.0	0.7289
1108.0	0.7341
1109.0	0.7392
1110.0	0.7444
1111.0	0.7495
1112.0	0.7546
1113.0	0.7597
1114.0	0.7648
1115.0	0.7699
1116.0	0.775
1117.0	0.78
1118.0	0.7851
1119.0	0.79
1120.0	0.7948
1121.0	0.7995
1122.0	0.8043
1123.0	0.809
1124.0	0.8135
1125.0	0.8181
1126.0	0.8225
1127.0	0.8269
1128.0	0.831
1129.0	0.8351
1130.0	0.8389
1131.0	0.8427
1132.0	0.8462
1133.0	0.8495
1134.0	0.8527
1135.0	0.8557
1136.0	0.8586
1137.0	0.8614
1138.0	0.8641
1139.0	0.8666
1140.0	0.8689
1141.0	0.8712
1142.0	0.8733
1143.0	0.8753
1144.0	0.8772
1145.0	0.8791
1146.0	0.8809
1147.0	0.8828
1148.0	0.8846
1149.0	0.8865
1150.0	0.8884
1151.0	0.8904
1152.0	0.8924
1153.0	0.8946
1154.0	0.8968
1155.0	0.8989
1156.0	0.9011
1157.0	0.9033
1158.0	0.9056
1159.0	0.9079
1160.0	0.9103
1161.0	0.9127
1162.0	0.9151
1163.0	0.9175
1164.0	0.9198
1165.0	0.9222
1166.0	0.9245
1167.0	0.9267
1168.0	0.9289
1169.0	0.931
1170.0	0.933
1171.0	0.9349
1172.0	0.9367
1173.0	0.9385
1174.0	0.9402
1175.0	0.9417
1176.0	0.9432
1177.0	0.9445
1178.0	0.9457
1179.0	0.9469
1180.0	0.9479
1181.0	0.9489
1182.0	0.9498
1183.0	0.9506
1184.0	0.9514
1185.0	0.9522
1186.0	0.9528
1187.0	0.9534
1188.0	0.9541
1189.0	0.9547
1190.0	0.9553
1191.0	0.9559
1192.0	0.9564
1193.0	0.9569
1194.0	0.9575
1195.0	0.958
1196.0	0.9585
1197.0	0.9589
1198.0	0.9594
1199.0	0.9599
1200.0	0.9603
1201.0	0.9608
1202.0	0.9613
1203.0	0.9617
1204.0	0.9622
1205.0	0.9626
1206.0	0.963
1207.0	0.9634
1208.0	0.9638
1209.0	0.9642
1210.0	0.9646
1211.0	0.965
1212.0	0.9655
1213.0	0.9659
1214.0	0.9664
1215.0	0.9669
1216.0	0.9674
1217.0	0.9679
1218.0	0.9684
1219.0	0.969
1220.0	0.9695
1221.0	0.97
1222.0	0.9705
1223.0	0.9709
1224.0	0.9714
1225.0	0.9718
1226.0	0.9721
1227.0	0.9725
1228.0	0.9728
1229.0	0.9731
1230.0	0.9733
1231.0	0.9734
1232.0	0.9736
1233.0	0.9737
1234.0	0.9739
1235.0	0.9739
1236.0	0.9739
1237.0	0.9737
1238.0	0.9736
1239.0	0.9735
1240.0	0.9734
1241.0	0.9732
1242.0	0.973
1243.0	0.9728
1244.0	0.9726
1245.0	0.9723
1246.0	0.972
1247.0	0.9716
1248.0	0.9712
1249.0	0.9708
1250.0	0.9703
1251.0	0.9699
1252.0	0.9694
1253.0	0.9688
1254.0	0.9681
1255.0	0.9674
1256.0	0.9667
1257.0	0.966
1258.0	0.9652
1259.0	0.9644
1260.0	0.9635
1261.0	0.9626
1262.0	0.9616
1263.0	0.9605
1264.0	0.9593
1265.0	0.9581
1266.0	0.9569
1267.0	0.9555
1268.0	0.9542
1269.0	0.9526
1270.0	0.9509
1271.0	0.949
1272.0	0.947
1273.0	0.9448
1274.0	0.9425
1275.0	0.94
1276.0	0.9375
1277.0	0.9348
1278.0	0.9319
1279.0	0.929
1280.0	0.9259
1281.0	0.9229
1282.0	0.9198
1283.0	0.9168
1284.0	0.9137
1285.0	0.9107
1286.0	0.9077
1287.0	0.9048
1288.0	0.9021
1289.0	0.8995
1290.0	0.8971
1291.0	0.8948
1292.0	0.8927
1293.0	0.8907
1294.0	0.889
1295.0	0.8874
1296.0	0.8861
1297.0	0.885
1298.0	0.8842
1299.0	0.8837
1300.0	0.8835
1301.0	0.8835
1302.0	0.8838
1303.0	0.8843
1304.0	0.885
1305.0	0.8859
1306.0	0.887
1307.0	0.8884
1308.0	0.8899
1309.0	0.8916
1310.0	0.8935
1311.0	0.8956
1312.0	0.8978
1313.0	0.9001
1314.0	0.9025
1315.0	0.9048
1316.0	0.9074
1317.0	0.91
1318.0	0.9128
1319.0	0.9157
1320.0	0.9187
1321.0	0.9217
1322.0	0.9247
1323.0	0.9277
1324.0	0.9308
1325.0	0.934
1326.0	0.9373
1327.0	0.9406
1328.0	0.944
1329.0	0.9473
1330.0	0.9506
1331.0	0.9538
1332.0	0.9571
1333.0	0.9603
1334.0	0.9636
1335.0	0.9667
1336.0	0.9699
1337.0	0.9729
1338.0	0.9759
1339.0	0.9789
1340.0	0.9818
1341.0	0.9845
1342.0	0.9872
1343.0	0.9898
1344.0	0.9922
1345.0	0.9945
1346.0	0.9966
1347.0	0.9986
1348.0	1.0004
1349.0	1.0021
1350.0	1.0037
1351.0	1.005
1352.0	1.0062
1353.0	1.0072
1354.0	1.0082
1355.0	1.0092
1356.0	1.0102
1357.0	1.0113
1358.0	1.0124
1359.0	1.0135
1360.0	1.0146
1361.0	1.0158
1362.0	1.0171
1363.0	1.0185
1364.0	1.0196
1365.0	1.0208
1366.0	1.0218
1367.0	1.0225
1368.0	1.0229
1369.0	1.0228
1370.0	1.022
1371.0	1.0204
1372.0	1.0178
1373.0	1.0144
1374.0	1.0099
1375.0	1.0044
1376.0	0.9979
1377.0	0.9903
1378.0	0.9817
1379.0	0.9724
1380.0	0.9622
1381.0	0.9516
1382.0	0.9404
1383.0	0.9284
1384.0	0.916
1385.0	0.9026
1386.0	0.8884
1387.0	0.8737
1388.0	0.8584
1389.0	0.8427
1390.0	0.8263
1391.0	0.8092
1392.0	0.7917
1393.0	0.7739
1394.0	0.7552
1395.0	0.7371
1396.0	0.719
1397.0	0.7008
1398.0	0.6831
1399.0	0.6657
1400.0	0.6486
1401.0	0.6321
1402.0	0.6159
1403.0	0.6003
1404.0	0.5856
1405.0	0.5714
1406.0	0.5581
1407.0	0.5454
1408.0	0.5334
1409.0	0.5222
1410.0	0.5115
1411.0	0.5016
1412.0	0.4924
1413.0	0.4838
1414.0	0.4761
1415.0	0.4689
1416.0	0.4623
1417.0	0.4561
1418.0	0.4504
1419.0	0.4452
1420.0	0.4406
1421.0	0.4363
1422.0	0.4325
1423.0	0.429
1424.0	0.4258
1425.0	0.423
1426.0	0.4205
1427.0	0.4183
1428.0	0.4164
1429.0	0.4147
1430.0	0.4133
1431.0	0.4122
1432.0	0.4112
1433.0	0.4104
1434.0	0.4097
1435.0	0.4092
1436.0	0.4089
1437.0	0.4088
1438.0	0.4087
1439.0	0.4087
1440.0	0.4089
1441.0	0.4091
1442.0	0.4094
1443.0	0.4098
1444.0	0.4103
1445.0	0.4108
1446.0	0.4113
1447.0	0.4119
1448.0	0.4125
1449.0	0.4131
1450.0	0.4137
1451.0	0.4144
1452.0	0.415
1453.0	0.4156
1454.0	0.4163
1455.0	0.4171
1456.0	0.4179
1457.0	0.4188
1458.0	0.4198
1459.0	0.4208
1460.0	0.4219
1461.0	0.4232
1462.0	0.4246
1463.0	0.4262
1464.0	0.4279
1465.0	0.4298
1466.0	0.4318
1467.0	0.434
1468.0	0.4363
1469.0	0.4388
1470.0	0.4414
1471.0	0.4441
1472.0	0.4471
1473.0	0.4501
1474.0	0.4531
1475.0	0.4563
1476.0	0.4596
1477.0	0.463
1478.0	0.4663
1479.0	0.4698
1480.0	0.4731
1481.0	0.4765
1482.0	0.48
1483.0	0.4835
1484.0	0.4871
1485.0	0.4907
1486.0	0.4942
1487.0	0.4976
1488.0	0.5011
1489.0	0.5046
1490.0	0.5082
1491.0	0.5118
1492.0	0.5154
1493.0	0.5189
1494.0	0.5223
1495.0	0.5258
1496.0	0.5293
1497.0	0.5328
1498.0	0.5363
1499.0	0.5398
1500.0	0.5433
1501.0	0.5466
1502.0	0.5501
1503.0	0.5535
1504.0	0.5569
1505.0	0.5602
1506.0	0.5635
1507.0	0.5666
1508.0	0.5698
1509.0	0.5731
1510.0	0.5763
1511.0	0.5795
1512.0	0.5827
1513.0	0.5857
1514.0	0.5887
1515.0	0.5917
1516.0	0.5945
1517.0	0.5974
1518.0	0.6002
1519.0	0.603
1520.0	0.6058
1521.0	0.6085
1522.0	0.6111
1523.0	0.6135
1524.0	0.616
1525.0	0.6185
1526.0	0.6209
1527.0	0.6233
1528.0	0.6256
1529.0	0.6278
1530.0	0.63
1531.0	0.6321
1532.0	0.6342
1533.0	0.6363
1534.0	0.6384
1535.0	0.6404
1536.0	0.6423
1537.0	0.6442
1538.0	0.646
1539.0	0.6477
1540.0	0.6495
1541.0	0.6512
1542.0	0.653
1543.0	0.6547
1544.0	0.6563
1545.0	0.6579
1546.0	0.6595
1547.0	0.661
1548.0	0.6625
1549.0	0.664
1550.0	0.6654
1551.0	0.6667
1552.0	0.668
1553.0	0.6692
1554.0	0.6704
1555.0	0.6716
1556.0	0.6729
1557.0	0.6741
1558.0	0.6753
1559.0	0.6764
1560.0	0.6775
1561.0	0.6784
1562.0	0.6794
1563.0	0.6803
1564.0	0.6812
1565.0	0.6821
1566.0	0.683
1567.0	0.6838
1568.0	0.6847
1569.0	0.6856
1570.0	0.6864
1571.0	0.6872
1572.0	0.688
1573.0	0.6888
1574.0	0.6895
1575.0	0.6903
1576.0	0.691
1577.0	0.6916
1578.0	0.6923
1579.0	0.6931
1580.0	0.6938
1581.0	0.6945
1582.0	0.6952
1583.0	0.6958
1584.0	0.6965
1585.0	0.6971
1586.0	0.6977
1587.0	0.6985
1588.0	0.6992
1589.0	0.6999
1590.0	0.7005
1591.0	0.7011
1592.0	0.7017
1593.0	0.7023
1594.0	0.7029
1595.0	0.7035
1596.0	0.704
1597.0	0.7046
1598.0	0.7052
1599.0	0.7057
1600.0	0.7062
1601.0	0.7067
1602.0	0.7071
1603.0	0.7076
1604.0	0.708
1605.0	0.7084
1606.0	0.7089
1607.0	0.7092
1608.0	0.7094
1609.0	0.7097
1610.0	0.7099
1611.0	0.71
1612.0	0.7103
1613.0	0.7105
1614.0	0.7106
1615.0	0.7107
1616.0	0.7106
1617.0	0.7106
1618.0	0.7105
1619.0	0.7104
1620.0	0.7102
1621.0	0.71
1622.0	0.7098
1623.0	0.7096
1624.0	0.7093
1625.0	0.709
1626.0	0.7085
1627.0	0.708
1628.0	0.7076
1629.0	0.7071
1630.0	0.7065
1631.0	0.706
1632.0	0.7054
1633.0	0.7048
1634.0	0.704
1635.0	0.7032
1636.0	0.7023
1637.0	0.7015
1638.0	0.7008
1639.0	0.6999
1640.0	0.6989
1641.0	0.6978
1642.0	0.6966
1643.0	0.6955
1644.0	0.6943
1645.0	0.693
1646.0	0.6916
1647.0	0.6901
1648.0	0.6886
1649.0	0.6872
1650.0	0.6856
1651.0	0.6839
1652.0	0.682
1653.0	0.6801
1654.0	0.6781
1655.0	0.676
1656.0	0.6738
1657.0	0.6715
1658.0	0.6691
1659.0	0.6666
1660.0	0.664
1661.0	0.6614
1662.0	0.6587
1663.0	0.6561
1664.0	0.6534
1665.0	0.6508
1666.0	0.6483
1667.0	0.6457
1668.0	0.6432
1669.0	0.6407
1670.0	0.6382
1671.0	0.6357
1672.0	0.6332
1673.0	0.6307
1674.0	0.6283
1675.0	0.6258
1676.0	0.6234
1677.0	0.6208
1678.0	0.6182
1679.0	0.6156
1680.0	0.613
1681.0	0.6103
1682.0	0.6074
1683.0	0.6046
1684.0	0.6016
1685.0	0.5986
1686.0	0.5957
1687.0	0.5927
1688.0	0.5897
1689.0	0.5867
1690.0	0.5837
1691.0	0.5808
1692.0	0.5779
1693.0	0.5751
1694.0	0.5723
1695.0	0.5696
1696.0	0.5669
1697.0	0.5641
1698.0	0.5614
1699.0	0.5587
1700.0	0.5559
1701.0	0.5532
1702.0	0.5507
1703.0	0.5481
1704.0	0.5456
1705.0	0.543
1706.0	0.5405
1707.0	0.538
1708.0	0.5354
1709.0	0.5328
1710.0	0.5302
1711.0	0.5276
1712.0	0.5251
1713.0	0.5225
1714.0	0.52
1715.0	0.5175
1716.0	0.5151
1717.0	0.5126
1718.0	0.5102
1719.0	0.5078
1720.0	0.5055
1721.0	0.5032
1722.0	0.501
1723.0	0.4987
1724.0	0.4966
1725.0	0.4946
1726.0	0.4927
1727.0	0.491
1728.0	0.4892
1729.0	0.4876
1730.0	0.486
1731.0	0.4845
1732.0	0.4829
1733.0	0.4814
1734.0	0.4798
1735.0	0.4783
1736.0	0.4766
1737.0	0.475
1738.0	0.4734
1739.0	0.4716
1740.0	0.4697
1741.0	0.4679
1742.0	0.466
1743.0	0.464
1744.0	0.4619
1745.0	0.4597
1746.0	0.4575
1747.0	0.4552
1748.0	0.453
1749.0	0.4506
1750.0	0.4483
1751.0	0.446
1752.0	0.4437
1753.0	0.4414
1754.0	0.4392
1755.0	0.4369
1756.0	0.4347
1757.0	0.4324
1758.0	0.4302
1759.0	0.428
1760.0	0.4258
1761.0	0.4237
1762.0	0.4217
1763.0	0.4197
1764.0	0.4178
1765.0	0.4159
1766.0	0.4139
1767.0	0.412
1768.0	0.4101
1769.0	0.4083
1770.0	0.4065
1771.0	0.4047
1772.0	0.4029
1773.0	0.4011
1774.0	0.3993
1775.0	0.3975
1776.0	0.3957
1777.0	0.3939
1778.0	0.3922
1779.0	0.3904
1780.0	0.3885
1781.0	0.3867
1782.0	0.3848
1783.0	0.383
1784.0	0.3812
1785.0	0.3794
1786.0	0.3776
1787.0	0.3758
1788.0	0.374
1789.0	0.3722
1790.0	0.3703
1791.0	0.3684
1792.0	0.3666
1793.0	0.3647
1794.0	0.3628
1795.0	0.3609
1796.0	0.3589
1797.0	0.3571
1798.0	0.355
1799.0	0.3529
1800.0	0.3509
1801.0	0.3489
1802.0	0.3468
1803.0	0.3449
1804.0	0.3428
1805.0	0.3407
1806.0	0.3385
1807.0	0.3362
1808.0	0.3339
1809.0	0.3316
1810.0	0.3291
1811.0	0.3266
1812.0	0.3241
1813.0	0.3215
1814.0	0.3189
1815.0	0.3163
1816.0	0.3135
1817.0	0.3108
1818.0	0.3079
1819.0	0.305
1820.0	0.302
1821.0	0.2988
1822.0	0.2955
1823.0	0.2921
1824.0	0.2885
1825.0	0.2849
1826.0	0.2811
1827.0	0.277
