Bands	Reflectance
480.0	0.2747
481.0	0.2764
482.0	0.2775
483.0	0.2768
484.0	0.2744
485.0	0.2709
486.0	0.2681
487.0	0.2665
488.0	0.2668
489.0	0.2697
490.0	0.2745
491.0	0.2799
492.0	0.2848
493.0	0.2884
494.0	0.2921
495.0	0.296
496.0	0.2999
497.0	0.3038
498.0	0.3067
499.0	0.3084
500.0	0.3098
501.0	0.3119
502.0	0.3148
503.0	0.3186
504.0	0.3247
505.0	0.3321
506.0	0.3398
507.0	0.3476
508.0	0.355
509.0	0.3621
510.0	0.3696
511.0	0.3778
512.0	0.3855
513.0	0.3927
514.0	0.3996
515.0	0.4041
516.0	0.4074
517.0	0.4117
518.0	0.4196
519.0	0.4327
520.0	0.4516
521.0	0.4746
522.0	0.4972
523.0	0.5182
524.0	0.5365
525.0	0.5511
526.0	0.5628
527.0	0.5754
528.0	0.5922
529.0	0.616
530.0	0.6425
531.0	0.6658
532.0	0.682
533.0	0.6955
534.0	0.7108
535.0	0.7294
536.0	0.7496
537.0	0.7672
538.0	0.7803
539.0	0.7891
540.0	0.7969
541.0	0.8058
542.0	0.8176
543.0	0.8331
544.0	0.849
545.0	0.8624
546.0	0.8718
547.0	0.8773
548.0	0.8819
549.0	0.8869
550.0	0.8925
551.0	0.8976
552.0	0.9007
553.0	0.9027
554.0	0.9054
555.0	0.9061
556.0	0.9019
557.0	0.8921
558.0	0.8787
559.0	0.8667
560.0	0.8585
561.0	0.8541
562.0	0.8496
563.0	0.8425
564.0	0.8318
565.0	0.8184
566.0	0.8047
567.0	0.7927
568.0	0.7821
569.0	0.7685
570.0	0.7522
571.0	0.7369
572.0	0.7275
573.0	0.7227
574.0	0.7157
575.0	0.7038
576.0	0.6902
577.0	0.6784
578.0	0.6685
579.0	0.6605
580.0	0.6577
581.0	0.6588
582.0	0.6617
583.0	0.6639
584.0	0.6623
585.0	0.6567
586.0	0.6487
587.0	0.6436
588.0	0.6322
589.0	0.616
590.0	0.6029
591.0	0.6057
592.0	0.6122
593.0	0.6143
594.0	0.6116
595.0	0.6087
596.0	0.6069
597.0	0.6054
598.0	0.6015
599.0	0.5971
600.0	0.5923
601.0	0.5863
602.0	0.5819
603.0	0.5807
604.0	0.5818
605.0	0.5799
606.0	0.5751
607.0	0.5686
608.0	0.5619
609.0	0.5537
610.0	0.5461
611.0	0.54
612.0	0.5342
613.0	0.527
614.0	0.5198
615.0	0.5135
616.0	0.5054
617.0	0.5001
618.0	0.499
619.0	0.5011
620.0	0.5011
621.0	0.4985
622.0	0.4937
623.0	0.4874
624.0	0.481
625.0	0.4761
626.0	0.4734
627.0	0.4713
628.0	0.4674
629.0	0.4633
630.0	0.4624
631.0	0.4618
632.0	0.4624
633.0	0.4642
634.0	0.4649
635.0	0.4644
636.0	0.4633
637.0	0.4624
638.0	0.4619
639.0	0.4586
640.0	0.4519
641.0	0.4449
642.0	0.4408
643.0	0.4383
644.0	0.4354
645.0	0.4309
646.0	0.4257
647.0	0.4212
648.0	0.4179
649.0	0.4124
650.0	0.4094
651.0	0.4105
652.0	0.4124
653.0	0.413
654.0	0.4093
655.0	0.3986
656.0	0.3771
657.0	0.3707
658.0	0.3821
659.0	0.3956
660.0	0.401
661.0	0.4021
662.0	0.4025
663.0	0.4005
664.0	0.3983
665.0	0.3968
666.0	0.3963
667.0	0.3946
668.0	0.3937
669.0	0.3937
670.0	0.3929
671.0	0.3913
672.0	0.3904
673.0	0.3912
674.0	0.3924
675.0	0.3932
676.0	0.3938
677.0	0.3953
678.0	0.397
679.0	0.3988
680.0	0.4006
681.0	0.4028
682.0	0.4054
683.0	0.408
684.0	0.4096
685.0	0.4113
686.0	0.3955
687.0	0.3697
688.0	0.3566
689.0	0.372
690.0	0.3999
691.0	0.43
692.0	0.4654
693.0	0.5
694.0	0.5335
695.0	0.568
696.0	0.6092
697.0	0.6522
698.0	0.6946
699.0	0.7362
700.0	0.7785
701.0	0.8221
702.0	0.869
703.0	0.9226
704.0	0.9804
705.0	1.0369
706.0	1.0885
707.0	1.14
708.0	1.1897
709.0	1.239
710.0	1.29
711.0	1.3388
712.0	1.386
713.0	1.4325
714.0	1.4797
715.0	1.5209
716.0	1.5428
717.0	1.5377
718.0	1.5158
719.0	1.5142
720.0	1.5587
721.0	1.6566
722.0	1.7502
723.0	1.8024
724.0	1.8166
725.0	1.8485
726.0	1.8954
727.0	1.943
728.0	1.9797
729.0	2.0186
730.0	2.0686
731.0	2.1298
732.0	2.1965
733.0	2.268
734.0	2.3282
735.0	2.3688
736.0	2.3943
737.0	2.4192
738.0	2.4404
739.0	2.4544
740.0	2.4714
741.0	2.4899
742.0	2.5135
743.0	2.5456
744.0	2.5713
745.0	2.5911
746.0	2.6066
747.0	2.6195
748.0	2.6253
749.0	2.6236
750.0	2.6177
751.0	2.6171
752.0	2.6209
753.0	2.6272
754.0	2.6325
755.0	2.6305
756.0	2.627
757.0	2.586
758.0	2.4276
759.0	1.9787
760.0	1.4257
761.0	1.0132
762.0	0.9735
763.0	1.065
764.0	1.2271
765.0	1.4566
766.0	1.756
767.0	2.0393
768.0	2.2544
769.0	2.3827
770.0	2.4477
771.0	2.4757
772.0	2.4863
773.0	2.4881
774.0	2.4841
775.0	2.4781
776.0	2.4721
777.0	2.4645
778.0	2.4539
779.0	2.4423
780.0	2.4324
781.0	2.4227
782.0	2.4115
783.0	2.3984
784.0	2.3839
785.0	2.3719
786.0	2.3594
787.0	2.3435
788.0	2.3227
789.0	2.3004
790.0	2.277
791.0	2.2525
792.0	2.227
793.0	2.2041
794.0	2.1878
795.0	2.1804
796.0	2.1772
797.0	2.1729
798.0	2.1634
799.0	2.1468
800.0	2.1277
801.0	2.1093
802.0	2.093
803.0	2.0771
804.0	2.0626
805.0	2.05
806.0	2.0381
807.0	2.0234
808.0	2.0033
809.0	1.9802
810.0	1.9571
811.0	1.9306
812.0	1.8953
813.0	1.8483
814.0	1.7906
815.0	1.7337
816.0	1.6861
817.0	1.6537
818.0	1.64
819.0	1.6394
820.0	1.6398
821.0	1.6322
822.0	1.6169
823.0	1.606
824.0	1.6069
825.0	1.6192
826.0	1.6244
827.0	1.6153
828.0	1.5962
829.0	1.5781
830.0	1.5664
831.0	1.5584
832.0	1.5525
833.0	1.5491
834.0	1.5487
835.0	1.5505
836.0	1.5522
837.0	1.5497
838.0	1.5436
839.0	1.5347
840.0	1.5239
841.0	1.5119
842.0	1.4985
843.0	1.4847
844.0	1.4717
845.0	1.4591
846.0	1.4445
847.0	1.4261
848.0	1.4036
849.0	1.38
850.0	1.3547
851.0	1.328
852.0	1.3018
853.0	1.2799
854.0	1.2648
855.0	1.2587
856.0	1.2635
857.0	1.2741
858.0	1.2808
859.0	1.2781
860.0	1.2679
861.0	1.2549
862.0	1.2377
863.0	1.2156
864.0	1.1906
865.0	1.1664
866.0	1.1463
867.0	1.1328
868.0	1.1285
869.0	1.129
870.0	1.1294
871.0	1.1254
872.0	1.1156
873.0	1.1038
874.0	1.0915
875.0	1.0791
876.0	1.0673
877.0	1.0555
878.0	1.0436
879.0	1.0319
880.0	1.0204
881.0	1.0091
882.0	0.9981
883.0	0.9874
884.0	0.977
885.0	0.9662
886.0	0.9549
887.0	0.9439
888.0	0.9322
889.0	0.92
890.0	0.9069
891.0	0.8911
892.0	0.8715
893.0	0.8484
894.0	0.8224
895.0	0.7944
896.0	0.7661
897.0	0.7394
898.0	0.7166
899.0	0.7005
900.0	0.6911
901.0	0.6867
902.0	0.6851
903.0	0.6841
904.0	0.6807
905.0	0.6735
906.0	0.6623
907.0	0.6481
908.0	0.6324
909.0	0.6176
910.0	0.6057
911.0	0.5968
912.0	0.59
913.0	0.584
914.0	0.578
915.0	0.5723
916.0	0.5678
917.0	0.5642
918.0	0.5608
919.0	0.5577
920.0	0.5534
921.0	0.5478
922.0	0.5405
923.0	0.53
924.0	0.5164
925.0	0.4993
926.0	0.4783
927.0	0.4532
928.0	0.4243
929.0	0.3926
930.0	0.3599
931.0	0.3283
932.0	0.3006
933.0	0.279
934.0	0.2647
935.0	0.2576
936.0	0.256
937.0	0.2579
938.0	0.261
939.0	0.264
940.0	0.2654
941.0	0.2648
942.0	0.2623
943.0	0.2573
944.0	0.2514
945.0	0.246
946.0	0.242
947.0	0.2397
948.0	0.2388
949.0	0.2381
950.0	0.2369
951.0	0.2356
952.0	0.2341
953.0	0.2326
954.0	0.2314
955.0	0.2306
956.0	0.2301
957.0	0.2299
958.0	0.2301
959.0	0.2306
960.0	0.2314
961.0	0.2325
962.0	0.2338
963.0	0.2352
964.0	0.2366
965.0	0.2378
966.0	0.2384
967.0	0.2385
968.0	0.2381
969.0	0.2369
970.0	0.2349
971.0	0.2321
972.0	0.2291
973.0	0.2253
974.0	0.2214
975.0	0.2182
976.0	0.2148
977.0	0.212
978.0	0.2098
979.0	0.2077
980.0	0.206
981.0	0.2044
982.0	0.2026
983.0	0.2004
984.0	0.1983
985.0	0.1956
986.0	0.1926
987.0	0.1897
988.0	0.1864
989.0	0.183
990.0	0.1797
991.0	0.1765
992.0	0.1732
993.0	0.17
994.0	0.1667
995.0	0.1631
996.0	0.1593
997.0	0.1557
998.0	0.1523
999.0	0.1488
1000.0	0.145
1001.0	1.8726
1002.0	1.8789
1003.0	1.8852
1004.0	1.8923
1005.0	1.8996
1006.0	1.9079
1007.0	1.9169
1008.0	1.9262
1009.0	1.9357
1010.0	1.9456
1011.0	1.9552
1012.0	1.9646
1013.0	1.9739
1014.0	1.9834
1015.0	1.992
1016.0	2.0001
1017.0	2.0081
1018.0	2.0156
1019.0	2.0229
1020.0	2.0298
1021.0	2.0369
1022.0	2.0438
1023.0	2.0508
1024.0	2.0586
1025.0	2.0655
1026.0	2.0724
1027.0	2.0793
1028.0	2.086
1029.0	2.0923
1030.0	2.0992
1031.0	2.1062
1032.0	2.1134
1033.0	2.1211
1034.0	2.1287
1035.0	2.1359
1036.0	2.1438
1037.0	2.1519
1038.0	2.1602
1039.0	2.1687
1040.0	2.178
1041.0	2.1875
1042.0	2.1974
1043.0	2.2071
1044.0	2.2169
1045.0	2.2274
1046.0	2.238
1047.0	2.2489
1048.0	2.2608
1049.0	2.272
1050.0	2.2826
1051.0	2.2937
1052.0	2.305
1053.0	2.3162
1054.0	2.3276
1055.0	2.339
1056.0	2.35
1057.0	2.3605
1058.0	2.3713
1059.0	2.3816
1060.0	2.3926
1061.0	2.4037
1062.0	2.4154
1063.0	2.4275
1064.0	2.4399
1065.0	2.4522
1066.0	2.4659
1067.0	2.4802
1068.0	2.4953
1069.0	2.5124
1070.0	2.5287
1071.0	2.5449
1072.0	2.5616
1073.0	2.5773
1074.0	2.5924
1075.0	2.6073
1076.0	2.6221
1077.0	2.6357
1078.0	2.6491
1079.0	2.6613
1080.0	2.6724
1081.0	2.683
1082.0	2.6929
1083.0	2.7019
1084.0	2.7095
1085.0	2.7171
1086.0	2.7244
1087.0	2.7307
1088.0	2.7365
1089.0	2.7427
1090.0	2.7464
1091.0	2.7484
1092.0	2.7504
1093.0	2.7504
1094.0	2.7517
1095.0	2.754
1096.0	2.7547
1097.0	2.7556
1098.0	2.7551
1099.0	2.7543
1100.0	2.751
1101.0	2.7478
1102.0	2.7415
1103.0	2.7305
1104.0	2.7141
1105.0	2.6867
1106.0	2.6528
1107.0	2.6078
1108.0	2.5529
1109.0	2.4887
1110.0	2.4138
1111.0	2.3325
1112.0	2.2374
1113.0	2.1445
1114.0	2.0397
1115.0	1.9447
1116.0	1.8463
1117.0	1.7596
1118.0	1.6767
1119.0	1.6065
1120.0	1.5492
1121.0	1.5036
1122.0	1.4709
1123.0	1.4557
1124.0	1.4425
1125.0	1.4377
1126.0	1.4427
1127.0	1.4552
1128.0	1.4767
1129.0	1.5158
1130.0	1.5491
1131.0	1.5883
1132.0	1.6257
1133.0	1.6616
1134.0	1.6981
1135.0	1.7415
1136.0	1.7808
1137.0	1.8154
1138.0	1.8455
1139.0	1.8644
1140.0	1.8703
1141.0	1.8782
1142.0	1.8779
1143.0	1.8809
1144.0	1.8783
1145.0	1.886
1146.0	1.8909
1147.0	1.9108
1148.0	1.941
1149.0	1.9781
1150.0	2.0225
1151.0	2.079
1152.0	2.1438
1153.0	2.2144
1154.0	2.2945
1155.0	2.3761
1156.0	2.454
1157.0	2.532
1158.0	2.6057
1159.0	2.676
1160.0	2.7443
1161.0	2.8124
1162.0	2.8723
1163.0	2.9292
1164.0	2.9785
1165.0	3.0196
1166.0	3.0576
1167.0	3.091
1168.0	3.119
1169.0	3.1432
1170.0	3.1627
1171.0	3.1753
1172.0	3.1831
1173.0	3.1863
1174.0	3.1864
1175.0	3.1863
1176.0	3.184
1177.0	3.1808
1178.0	3.1756
1179.0	3.1713
1180.0	3.1637
1181.0	3.1618
1182.0	3.1617
1183.0	3.1643
1184.0	3.1714
1185.0	3.1781
1186.0	3.1862
1187.0	3.1949
1188.0	3.205
1189.0	3.2146
1190.0	3.2249
1191.0	3.234
1192.0	3.2393
1193.0	3.2414
1194.0	3.2381
1195.0	3.2312
1196.0	3.2233
1197.0	3.2139
1198.0	3.2052
1199.0	3.1959
1200.0	3.1882
1201.0	3.1791
1202.0	3.1745
1203.0	3.1716
1204.0	3.1725
1205.0	3.1779
1206.0	3.1859
1207.0	3.1955
1208.0	3.2062
1209.0	3.2163
1210.0	3.227
1211.0	3.2396
1212.0	3.2518
1213.0	3.2633
1214.0	3.2744
1215.0	3.2838
1216.0	3.2913
1217.0	3.2984
1218.0	3.3046
1219.0	3.31
1220.0	3.3141
1221.0	3.3184
1222.0	3.3223
1223.0	3.326
1224.0	3.3295
1225.0	3.3329
1226.0	3.3367
1227.0	3.3405
1228.0	3.3445
1229.0	3.3485
1230.0	3.3519
1231.0	3.3541
1232.0	3.3549
1233.0	3.3547
1234.0	3.3536
1235.0	3.3514
1236.0	3.3481
1237.0	3.3437
1238.0	3.3382
1239.0	3.3311
1240.0	3.3239
1241.0	3.3157
1242.0	3.3075
1243.0	3.2991
1244.0	3.2894
1245.0	3.2795
1246.0	3.2684
1247.0	3.2555
1248.0	3.2416
1249.0	3.2251
1250.0	3.2057
1251.0	3.1833
1252.0	3.1567
1253.0	3.1267
1254.0	3.0927
1255.0	3.0554
1256.0	3.0149
1257.0	2.9705
1258.0	2.9228
1259.0	2.8728
1260.0	2.8211
1261.0	2.7744
1262.0	2.7265
1263.0	2.6884
1264.0	2.655
1265.0	2.6307
1266.0	2.6143
1267.0	2.6068
1268.0	2.6102
1269.0	2.6224
1270.0	2.6437
1271.0	2.671
1272.0	2.6996
1273.0	2.7291
1274.0	2.7575
1275.0	2.7835
1276.0	2.8084
1277.0	2.8299
1278.0	2.8462
1279.0	2.8585
1280.0	2.8668
1281.0	2.8727
1282.0	2.8786
1283.0	2.8839
1284.0	2.888
1285.0	2.8918
1286.0	2.8935
1287.0	2.8927
1288.0	2.8902
1289.0	2.8862
1290.0	2.8807
1291.0	2.8735
1292.0	2.8644
1293.0	2.8529
1294.0	2.8389
1295.0	2.8233
1296.0	2.8069
1297.0	2.7895
1298.0	2.7717
1299.0	2.7542
1300.0	2.736
1301.0	2.7169
1302.0	2.6977
1303.0	2.6784
1304.0	2.659
1305.0	2.6404
1306.0	2.6218
1307.0	2.6031
1308.0	2.5849
1309.0	2.5665
1310.0	2.5481
1311.0	2.5297
1312.0	2.5124
1313.0	2.4959
1314.0	2.4807
1315.0	2.4683
1316.0	2.4565
1317.0	2.4451
1318.0	2.4337
1319.0	2.4195
1320.0	2.4034
1321.0	2.385
1322.0	2.3626
1323.0	2.337
1324.0	2.3073
1325.0	2.2729
1326.0	2.2368
1327.0	2.1987
1328.0	2.1601
1329.0	2.125
1330.0	2.0928
1331.0	2.0658
1332.0	2.044
1333.0	2.0246
1334.0	2.0067
1335.0	1.9841
1336.0	1.9606
1337.0	1.9311
1338.0	1.8934
1339.0	1.8449
1340.0	1.7843
1341.0	1.7087
1342.0	1.6179
1343.0	1.5144
1344.0	1.3967
1345.0	1.2713
1346.0	1.1411
1347.0	1.0086
1348.0	0.8797
1349.0	0.754
1350.0	0.6351
1351.0	0.5267
1352.0	0.4277
1353.0	0.3409
1354.0	0.2684
1355.0	0.2071
1356.0	0.1582
1357.0	0.1199
1358.0	0.0903
1359.0	0.068
1360.0	0.051
1361.0	0.0392
1362.0	0.0301
1363.0	0.0262
1364.0	0.0226
1365.0	0.0215
1366.0	0.0219
1367.0	0.0231
1368.0	0.0258
1369.0	0.0294
1370.0	0.0336
1371.0	0.0381
1372.0	0.0423
1373.0	0.046
1374.0	0.0491
1375.0	0.0509
1376.0	0.0516
1377.0	0.0519
1378.0	0.0511
1379.0	0.0499
1380.0	0.0488
1381.0	0.0476
1382.0	0.0472
1383.0	0.0483
1384.0	0.0499
1385.0	0.0527
1386.0	0.0563
1387.0	0.0599
1388.0	0.064
1389.0	0.0675
1390.0	0.0705
1391.0	0.073
1392.0	0.0744
1393.0	0.076
1394.0	0.0774
1395.0	0.0793
1396.0	0.0812
1397.0	0.0836
1398.0	0.0856
1399.0	0.0876
1400.0	0.0894
1401.0	0.0918
1402.0	0.0951
1403.0	0.0985
1404.0	0.1026
1405.0	0.1074
1406.0	0.1129
1407.0	0.1194
1408.0	0.1271
1409.0	0.1359
1410.0	0.1458
1411.0	0.156
1412.0	0.1665
1413.0	0.1773
1414.0	0.1875
1415.0	0.1983
1416.0	0.2094
1417.0	0.2196
1418.0	0.2303
1419.0	0.2414
1420.0	0.2517
1421.0	0.2626
1422.0	0.2731
1423.0	0.2816
1424.0	0.2888
1425.0	0.2948
1426.0	0.2989
1427.0	0.3022
1428.0	0.3046
1429.0	0.3056
1430.0	0.3064
1431.0	0.3059
1432.0	0.3064
1433.0	0.3066
1434.0	0.3082
1435.0	0.3108
1436.0	0.3149
1437.0	0.3205
1438.0	0.3269
1439.0	0.3347
1440.0	0.3434
1441.0	0.3526
1442.0	0.3624
1443.0	0.3733
1444.0	0.3852
1445.0	0.3988
1446.0	0.4138
1447.0	0.4301
1448.0	0.4477
1449.0	0.4662
1450.0	0.4857
1451.0	0.5065
1452.0	0.5275
1453.0	0.5481
1454.0	0.568
1455.0	0.5847
1456.0	0.5977
1457.0	0.607
1458.0	0.6121
1459.0	0.6121
1460.0	0.608
1461.0	0.5999
1462.0	0.5876
1463.0	0.5739
1464.0	0.5596
1465.0	0.5456
1466.0	0.5343
1467.0	0.5261
1468.0	0.5202
1469.0	0.5181
1470.0	0.5204
1471.0	0.5259
1472.0	0.5354
1473.0	0.5483
1474.0	0.5621
1475.0	0.5766
1476.0	0.5925
1477.0	0.6088
1478.0	0.6253
1479.0	0.6432
1480.0	0.6618
1481.0	0.6817
1482.0	0.7028
1483.0	0.7245
1484.0	0.7482
1485.0	0.7735
1486.0	0.8002
1487.0	0.8289
1488.0	0.8587
1489.0	0.8886
1490.0	0.9187
1491.0	0.9482
1492.0	0.9765
1493.0	1.0032
1494.0	1.0282
1495.0	1.0511
1496.0	1.0712
1497.0	1.0891
1498.0	1.1055
1499.0	1.1198
1500.0	1.1333
1501.0	1.1464
1502.0	1.1591
1503.0	1.1732
1504.0	1.1887
1505.0	1.2056
1506.0	1.224
1507.0	1.2426
1508.0	1.2616
1509.0	1.2801
1510.0	1.298
1511.0	1.3155
1512.0	1.3316
1513.0	1.3474
1514.0	1.3623
1515.0	1.3757
1516.0	1.3886
1517.0	1.4008
1518.0	1.4122
1519.0	1.4239
1520.0	1.4354
1521.0	1.4465
1522.0	1.4574
1523.0	1.4679
1524.0	1.4784
1525.0	1.4885
1526.0	1.4978
1527.0	1.5059
1528.0	1.5127
1529.0	1.5192
1530.0	1.5263
1531.0	1.5335
1532.0	1.541
1533.0	1.5481
1534.0	1.5544
1535.0	1.5611
1536.0	1.5679
1537.0	1.5751
1538.0	1.583
1539.0	1.5907
1540.0	1.5986
1541.0	1.6062
1542.0	1.6136
1543.0	1.6208
1544.0	1.6279
1545.0	1.6345
1546.0	1.6408
1547.0	1.6466
1548.0	1.6517
1549.0	1.6562
1550.0	1.6601
1551.0	1.6636
1552.0	1.6666
1553.0	1.6692
1554.0	1.6714
1555.0	1.6732
1556.0	1.6752
1557.0	1.6772
1558.0	1.6785
1559.0	1.6793
1560.0	1.6786
1561.0	1.676
1562.0	1.6714
1563.0	1.665
1564.0	1.6562
1565.0	1.6455
1566.0	1.6337
1567.0	1.6204
1568.0	1.607
1569.0	1.594
1570.0	1.5812
1571.0	1.5704
1572.0	1.5624
1573.0	1.5572
1574.0	1.556
1575.0	1.5583
1576.0	1.5634
1577.0	1.5716
1578.0	1.5819
1579.0	1.5935
1580.0	1.6062
1581.0	1.6189
1582.0	1.6311
1583.0	1.6426
1584.0	1.6532
1585.0	1.6624
1586.0	1.6706
1587.0	1.6774
1588.0	1.6825
1589.0	1.6863
1590.0	1.6892
1591.0	1.6904
1592.0	1.6901
1593.0	1.6885
1594.0	1.6839
1595.0	1.6774
1596.0	1.6705
1597.0	1.6621
1598.0	1.6528
1599.0	1.6438
1600.0	1.6339
1601.0	1.6248
1602.0	1.6179
1603.0	1.6128
1604.0	1.6102
1605.0	1.61
1606.0	1.6113
1607.0	1.6149
1608.0	1.6205
1609.0	1.6277
1610.0	1.6369
1611.0	1.647
1612.0	1.6575
1613.0	1.6681
1614.0	1.6779
1615.0	1.6867
1616.0	1.695
1617.0	1.703
1618.0	1.7102
1619.0	1.7174
1620.0	1.7236
1621.0	1.7285
1622.0	1.7331
1623.0	1.7369
1624.0	1.7395
1625.0	1.7411
1626.0	1.7414
1627.0	1.7403
1628.0	1.7378
1629.0	1.7336
1630.0	1.7279
1631.0	1.7209
1632.0	1.7125
1633.0	1.7032
1634.0	1.6931
1635.0	1.6829
1636.0	1.673
1637.0	1.6635
1638.0	1.6552
1639.0	1.6475
1640.0	1.641
1641.0	1.6363
1642.0	1.6331
1643.0	1.6307
1644.0	1.6285
1645.0	1.6268
1646.0	1.6259
1647.0	1.6253
1648.0	1.625
1649.0	1.6248
1650.0	1.6248
1651.0	1.6251
1652.0	1.6262
1653.0	1.6267
1654.0	1.6281
1655.0	1.6273
1656.0	1.6259
1657.0	1.6226
1658.0	1.6172
1659.0	1.611
1660.0	1.603
1661.0	1.595
1662.0	1.5857
1663.0	1.5775
1664.0	1.5686
1665.0	1.5613
1666.0	1.5547
1667.0	1.5493
1668.0	1.5455
1669.0	1.542
1670.0	1.5399
1671.0	1.537
1672.0	1.5345
1673.0	1.5312
1674.0	1.5275
1675.0	1.5231
1676.0	1.5183
1677.0	1.5127
1678.0	1.5057
1679.0	1.4996
1680.0	1.4929
1681.0	1.4872
1682.0	1.4825
1683.0	1.4776
1684.0	1.4729
1685.0	1.4682
1686.0	1.4635
1687.0	1.4587
1688.0	1.4539
1689.0	1.4487
1690.0	1.4434
1691.0	1.4376
1692.0	1.4314
1693.0	1.4249
1694.0	1.418
1695.0	1.4107
1696.0	1.4031
1697.0	1.3954
1698.0	1.3872
1699.0	1.3793
1700.0	1.3715
1701.0	1.3632
1702.0	1.3548
1703.0	1.346
1704.0	1.3365
1705.0	1.3277
1706.0	1.3191
1707.0	1.3115
1708.0	1.3041
1709.0	1.2976
1710.0	1.2914
1711.0	1.2855
1712.0	1.2804
1713.0	1.2745
1714.0	1.268
1715.0	1.2613
1716.0	1.2536
1717.0	1.2454
1718.0	1.2368
1719.0	1.2266
1720.0	1.2165
1721.0	1.2054
1722.0	1.1951
1723.0	1.1854
1724.0	1.1756
1725.0	1.1664
1726.0	1.1567
1727.0	1.1465
1728.0	1.1366
1729.0	1.1265
1730.0	1.1168
1731.0	1.1073
1732.0	1.0984
1733.0	1.0899
1734.0	1.0817
1735.0	1.0737
1736.0	1.0666
1737.0	1.0606
1738.0	1.0543
1739.0	1.0489
1740.0	1.0431
1741.0	1.037
1742.0	1.0312
1743.0	1.0259
1744.0	1.0202
1745.0	1.0142
1746.0	1.0089
1747.0	1.0038
1748.0	0.9988
1749.0	0.9947
1750.0	0.9893
1751.0	0.9836
1752.0	0.9773
1753.0	0.9707
1754.0	0.9632
1755.0	0.9552
1756.0	0.9464
1757.0	0.9369
1758.0	0.9272
1759.0	0.9166
1760.0	0.9061
1761.0	0.8957
1762.0	0.8857
1763.0	0.876
1764.0	0.8673
1765.0	0.8579
1766.0	0.849
1767.0	0.8389
1768.0	0.8276
1769.0	0.8165
1770.0	0.8058
1771.0	0.7933
1772.0	0.7798
1773.0	0.7659
1774.0	0.75
1775.0	0.735
1776.0	0.7203
1777.0	0.7059
1778.0	0.6912
1779.0	0.678
1780.0	0.6658
1781.0	0.6542
1782.0	0.6445
1783.0	0.6332
1784.0	0.622
1785.0	0.6101
1786.0	0.5977
1787.0	0.5844
1788.0	0.5713
1789.0	0.5555
1790.0	0.5382
1791.0	0.518
1792.0	0.4966
1793.0	0.4739
1794.0	0.4507
1795.0	0.427
1796.0	0.4028
1797.0	0.3785
1798.0	0.3541
1799.0	0.3302
1800.0	0.3073
1801.0	0.286
1802.0	0.2673
1803.0	0.2516
1804.0	0.2368
1805.0	0.2242
1806.0	0.2115
1807.0	0.2
1808.0	0.1882
1809.0	0.1769
1810.0	0.1653
1811.0	0.1533
1812.0	0.1418
1813.0	0.1298
1814.0	0.1194
1815.0	0.1096
1816.0	0.1006
1817.0	0.093
1818.0	0.0864
1819.0	0.0804
1820.0	0.0752
1821.0	0.07
1822.0	0.0651
1823.0	0.0606
1824.0	0.0551
1825.0	0.0498
1826.0	0.0443
