Bands	Reflectance
640.0	0.0889
641.0	0.089
642.0	0.089
643.0	0.0889
644.0	0.0888
645.0	0.0886
646.0	0.0887
647.0	0.0887
648.0	0.0885
649.0	0.0884
650.0	0.0885
651.0	0.0887
652.0	0.0889
653.0	0.0889
654.0	0.089
655.0	0.0893
656.0	0.0895
657.0	0.0896
658.0	0.0899
659.0	0.0904
660.0	0.0906
661.0	0.0909
662.0	0.0914
663.0	0.0919
664.0	0.0924
665.0	0.093
666.0	0.0938
667.0	0.0945
668.0	0.0954
669.0	0.0965
670.0	0.0973
671.0	0.0981
672.0	0.0992
673.0	0.1008
674.0	0.1019
675.0	0.1031
676.0	0.1044
677.0	0.1058
678.0	0.1071
679.0	0.1087
680.0	0.1105
681.0	0.1118
682.0	0.1135
683.0	0.1152
684.0	0.1169
685.0	0.1188
686.0	0.1211
687.0	0.1235
688.0	0.1261
689.0	0.129
690.0	0.1324
691.0	0.1364
692.0	0.1412
693.0	0.1467
694.0	0.1532
695.0	0.1611
696.0	0.1704
697.0	0.1814
698.0	0.1942
699.0	0.2085
700.0	0.2245
701.0	0.2423
702.0	0.2617
703.0	0.2822
704.0	0.3037
705.0	0.3262
706.0	0.3494
707.0	0.3734
708.0	0.3974
709.0	0.4213
710.0	0.4454
711.0	0.4691
712.0	0.4923
713.0	0.515
714.0	0.5377
715.0	0.5597
716.0	0.581
717.0	0.6018
718.0	0.6217
719.0	0.641
720.0	0.6598
721.0	0.678
722.0	0.6955
723.0	0.7121
724.0	0.728
725.0	0.7437
726.0	0.7584
727.0	0.7723
728.0	0.786
729.0	0.7988
730.0	0.811
731.0	0.8227
732.0	0.8338
733.0	0.8448
734.0	0.8554
735.0	0.8654
736.0	0.8749
737.0	0.8838
738.0	0.8923
739.0	0.9005
740.0	0.9084
741.0	0.916
742.0	0.9233
743.0	0.9303
744.0	0.9369
745.0	0.9433
746.0	0.9493
747.0	0.9547
748.0	0.9602
749.0	0.9654
750.0	0.97
751.0	0.975
752.0	0.9793
753.0	0.9832
754.0	0.9871
755.0	0.9905
756.0	0.9935
757.0	0.9963
758.0	0.9991
759.0	1.0019
760.0	1.0044
761.0	1.0065
762.0	1.0085
763.0	1.0105
764.0	1.0123
765.0	1.0136
766.0	1.0151
767.0	1.0162
768.0	1.017
769.0	1.0182
770.0	1.0189
771.0	1.0192
772.0	1.0195
773.0	1.0199
774.0	1.02
775.0	1.0197
776.0	1.0193
777.0	1.0189
778.0	1.0183
779.0	1.0176
780.0	1.017
781.0	1.0156
782.0	1.0139
783.0	1.0123
784.0	1.011
785.0	1.0094
786.0	1.0078
787.0	1.0064
788.0	1.0046
789.0	1.0026
790.0	1.0004
791.0	0.9981
792.0	0.9962
793.0	0.994
794.0	0.9915
795.0	0.9888
796.0	0.9859
797.0	0.983
798.0	0.9802
799.0	0.9771
800.0	0.9744
801.0	0.9715
802.0	0.9681
803.0	0.9653
804.0	0.9622
805.0	0.959
806.0	0.9557
807.0	0.9521
808.0	0.9482
809.0	0.9445
810.0	0.9412
811.0	0.9373
812.0	0.9334
813.0	0.9296
814.0	0.9253
815.0	0.9216
816.0	0.918
817.0	0.9143
818.0	0.9101
819.0	0.9057
820.0	0.9015
821.0	0.8977
822.0	0.8934
823.0	0.8889
824.0	0.8846
825.0	0.8807
826.0	0.8764
827.0	0.8722
828.0	0.8681
829.0	0.8638
830.0	0.8597
831.0	0.8556
832.0	0.8516
833.0	0.848
834.0	0.8434
835.0	0.839
836.0	0.835
837.0	0.8306
838.0	0.8264
839.0	0.8223
840.0	0.818
841.0	0.8138
842.0	0.8095
843.0	0.8051
844.0	0.801
845.0	0.7969
846.0	0.7927
847.0	0.7886
848.0	0.7845
849.0	0.7805
850.0	0.7766
851.0	0.7727
852.0	0.7688
853.0	0.7649
854.0	0.7609
855.0	0.7569
856.0	0.7531
857.0	0.7492
858.0	0.745
859.0	0.7408
860.0	0.7367
861.0	0.7325
862.0	0.7282
863.0	0.7239
864.0	0.7198
865.0	0.7158
866.0	0.7116
867.0	0.7072
868.0	0.703
869.0	0.6983
870.0	0.6937
871.0	0.6896
872.0	0.685
873.0	0.6803
874.0	0.6758
875.0	0.6713
876.0	0.6669
877.0	0.6622
878.0	0.6576
879.0	0.6533
880.0	0.6484
881.0	0.6434
882.0	0.6387
883.0	0.6342
884.0	0.6296
885.0	0.6249
886.0	0.6201
887.0	0.616
888.0	0.6111
889.0	0.6062
890.0	0.6017
891.0	0.5972
892.0	0.5924
893.0	0.5876
894.0	0.583
895.0	0.5784
896.0	0.5736
897.0	0.5687
898.0	0.5638
899.0	0.5591
900.0	0.5544
901.0	0.5495
902.0	0.5446
903.0	0.54
904.0	0.5353
905.0	0.5305
906.0	0.5256
907.0	0.5208
908.0	0.5156
909.0	0.5102
910.0	0.5053
911.0	0.5008
912.0	0.4964
913.0	0.4918
914.0	0.487
915.0	0.4821
916.0	0.4774
917.0	0.4727
918.0	0.4677
919.0	0.4629
920.0	0.4581
921.0	0.4535
922.0	0.4492
923.0	0.4442
924.0	0.4394
925.0	0.4347
926.0	0.4301
927.0	0.4254
928.0	0.4207
929.0	0.4159
930.0	0.4111
931.0	0.4065
932.0	0.4018
933.0	0.3972
934.0	0.3926
935.0	0.388
936.0	0.3834
937.0	0.3788
938.0	0.3744
939.0	0.3696
940.0	0.365
941.0	0.3604
942.0	0.3557
943.0	0.3515
944.0	0.3475
945.0	0.3433
946.0	0.3386
947.0	0.3343
948.0	0.3301
949.0	0.3257
950.0	0.3213
951.0	0.3171
952.0	0.313
953.0	0.3089
954.0	0.3046
955.0	0.3003
956.0	0.2961
957.0	0.292
958.0	0.2881
959.0	0.2844
960.0	0.2803
961.0	0.2761
962.0	0.2722
963.0	0.2683
964.0	0.2646
965.0	0.261
966.0	0.2574
967.0	0.2535
968.0	0.2498
969.0	0.2461
970.0	0.2425
971.0	0.2391
972.0	0.2356
973.0	0.2319
974.0	0.2282
975.0	0.2248
976.0	0.2214
977.0	0.2181
978.0	0.2147
979.0	0.2111
980.0	0.2079
981.0	0.2047
982.0	0.2014
983.0	0.1982
984.0	0.1952
985.0	0.1918
986.0	0.1885
987.0	0.1856
988.0	0.1822
989.0	0.179
990.0	0.1761
991.0	0.1732
992.0	0.1697
993.0	0.1669
994.0	0.164
995.0	0.1609
996.0	0.1581
997.0	0.1553
998.0	0.1523
999.0	0.1491
1000.0	0.146
1001.0	0.2462
1002.0	0.2478
1003.0	0.2493
1004.0	0.2509
1005.0	0.2525
1006.0	0.254
1007.0	0.2557
1008.0	0.2572
1009.0	0.2588
1010.0	0.2604
1011.0	0.2619
1012.0	0.2634
1013.0	0.2649
1014.0	0.2664
1015.0	0.2679
1016.0	0.2695
1017.0	0.271
1018.0	0.2724
1019.0	0.2739
1020.0	0.2755
1021.0	0.277
1022.0	0.2786
1023.0	0.2801
1024.0	0.2817
1025.0	0.2833
1026.0	0.2849
1027.0	0.2865
1028.0	0.2881
1029.0	0.2897
1030.0	0.2914
1031.0	0.293
1032.0	0.2948
1033.0	0.2965
1034.0	0.2983
1035.0	0.3002
1036.0	0.3021
1037.0	0.304
1038.0	0.3059
1039.0	0.3079
1040.0	0.3099
1041.0	0.312
1042.0	0.3141
1043.0	0.3163
1044.0	0.3186
1045.0	0.3209
1046.0	0.3234
1047.0	0.3258
1048.0	0.3284
1049.0	0.331
1050.0	0.3337
1051.0	0.3365
1052.0	0.3393
1053.0	0.3421
1054.0	0.3451
1055.0	0.348
1056.0	0.351
1057.0	0.3542
1058.0	0.3572
1059.0	0.3602
1060.0	0.3633
1061.0	0.3663
1062.0	0.3694
1063.0	0.3726
1064.0	0.3756
1065.0	0.3787
1066.0	0.3818
1067.0	0.3848
1068.0	0.3879
1069.0	0.3909
1070.0	0.3939
1071.0	0.3969
1072.0	0.3999
1073.0	0.4028
1074.0	0.4058
1075.0	0.4088
1076.0	0.4117
1077.0	0.4146
1078.0	0.4175
1079.0	0.4205
1080.0	0.4236
1081.0	0.4266
1082.0	0.4296
1083.0	0.4327
1084.0	0.4357
1085.0	0.4388
1086.0	0.4419
1087.0	0.445
1088.0	0.4482
1089.0	0.4513
1090.0	0.4545
1091.0	0.4577
1092.0	0.461
1093.0	0.4642
1094.0	0.4676
1095.0	0.4709
1096.0	0.4743
1097.0	0.4777
1098.0	0.4812
1099.0	0.4847
1100.0	0.4883
1101.0	0.4918
1102.0	0.4954
1103.0	0.499
1104.0	0.5026
1105.0	0.5063
1106.0	0.51
1107.0	0.5137
1108.0	0.5174
1109.0	0.5211
1110.0	0.5248
1111.0	0.5285
1112.0	0.5323
1113.0	0.536
1114.0	0.5397
1115.0	0.5434
1116.0	0.5471
1117.0	0.5508
1118.0	0.5545
1119.0	0.5581
1120.0	0.5617
1121.0	0.5653
1122.0	0.5688
1123.0	0.5722
1124.0	0.5756
1125.0	0.5789
1126.0	0.5821
1127.0	0.5853
1128.0	0.5884
1129.0	0.5915
1130.0	0.5944
1131.0	0.5972
1132.0	0.5999
1133.0	0.6024
1134.0	0.6049
1135.0	0.6073
1136.0	0.6096
1137.0	0.6119
1138.0	0.614
1139.0	0.616
1140.0	0.6179
1141.0	0.6197
1142.0	0.6214
1143.0	0.623
1144.0	0.6246
1145.0	0.6262
1146.0	0.6277
1147.0	0.6293
1148.0	0.6309
1149.0	0.6325
1150.0	0.6341
1151.0	0.6358
1152.0	0.6375
1153.0	0.6392
1154.0	0.6409
1155.0	0.6427
1156.0	0.6445
1157.0	0.6464
1158.0	0.6483
1159.0	0.6502
1160.0	0.6521
1161.0	0.6542
1162.0	0.6562
1163.0	0.6582
1164.0	0.6601
1165.0	0.662
1166.0	0.6638
1167.0	0.6656
1168.0	0.6674
1169.0	0.6691
1170.0	0.6708
1171.0	0.6724
1172.0	0.6739
1173.0	0.6754
1174.0	0.6769
1175.0	0.6782
1176.0	0.6795
1177.0	0.6807
1178.0	0.6817
1179.0	0.6827
1180.0	0.6837
1181.0	0.6846
1182.0	0.6855
1183.0	0.6863
1184.0	0.6871
1185.0	0.6878
1186.0	0.6885
1187.0	0.6891
1188.0	0.6897
1189.0	0.6902
1190.0	0.6908
1191.0	0.6913
1192.0	0.6919
1193.0	0.6925
1194.0	0.6931
1195.0	0.6935
1196.0	0.694
1197.0	0.6945
1198.0	0.6949
1199.0	0.6954
1200.0	0.6958
1201.0	0.6962
1202.0	0.6965
1203.0	0.6969
1204.0	0.6972
1205.0	0.6976
1206.0	0.6979
1207.0	0.6982
1208.0	0.6986
1209.0	0.6988
1210.0	0.6992
1211.0	0.6995
1212.0	0.6999
1213.0	0.7002
1214.0	0.7006
1215.0	0.7009
1216.0	0.7014
1217.0	0.7017
1218.0	0.7021
1219.0	0.7025
1220.0	0.7028
1221.0	0.7031
1222.0	0.7035
1223.0	0.7039
1224.0	0.7042
1225.0	0.7045
1226.0	0.7048
1227.0	0.7051
1228.0	0.7053
1229.0	0.7055
1230.0	0.7057
1231.0	0.7059
1232.0	0.7061
1233.0	0.7061
1234.0	0.7061
1235.0	0.7061
1236.0	0.7061
1237.0	0.7061
1238.0	0.7061
1239.0	0.706
1240.0	0.7059
1241.0	0.7058
1242.0	0.7057
1243.0	0.7056
1244.0	0.7055
1245.0	0.7053
1246.0	0.7051
1247.0	0.7049
1248.0	0.7047
1249.0	0.7044
1250.0	0.7041
1251.0	0.7037
1252.0	0.7032
1253.0	0.7028
1254.0	0.7025
1255.0	0.7021
1256.0	0.7016
1257.0	0.701
1258.0	0.7004
1259.0	0.6999
1260.0	0.6992
1261.0	0.6986
1262.0	0.698
1263.0	0.6973
1264.0	0.6964
1265.0	0.6956
1266.0	0.6948
1267.0	0.6939
1268.0	0.6929
1269.0	0.6918
1270.0	0.6906
1271.0	0.6893
1272.0	0.6879
1273.0	0.6864
1274.0	0.6848
1275.0	0.683
1276.0	0.6812
1277.0	0.6791
1278.0	0.677
1279.0	0.6749
1280.0	0.6728
1281.0	0.6706
1282.0	0.6685
1283.0	0.6663
1284.0	0.6642
1285.0	0.662
1286.0	0.6599
1287.0	0.6578
1288.0	0.6559
1289.0	0.6541
1290.0	0.6525
1291.0	0.6508
1292.0	0.6494
1293.0	0.648
1294.0	0.6468
1295.0	0.6457
1296.0	0.6448
1297.0	0.6441
1298.0	0.6438
1299.0	0.6435
1300.0	0.6434
1301.0	0.6436
1302.0	0.6438
1303.0	0.6442
1304.0	0.6449
1305.0	0.6456
1306.0	0.6466
1307.0	0.6477
1308.0	0.649
1309.0	0.6504
1310.0	0.652
1311.0	0.6536
1312.0	0.6553
1313.0	0.6571
1314.0	0.659
1315.0	0.6609
1316.0	0.663
1317.0	0.6653
1318.0	0.6675
1319.0	0.6698
1320.0	0.6722
1321.0	0.6746
1322.0	0.6771
1323.0	0.6796
1324.0	0.6822
1325.0	0.6848
1326.0	0.6875
1327.0	0.6901
1328.0	0.6927
1329.0	0.6954
1330.0	0.698
1331.0	0.7006
1332.0	0.7033
1333.0	0.706
1334.0	0.7086
1335.0	0.7112
1336.0	0.7139
1337.0	0.7166
1338.0	0.7191
1339.0	0.7215
1340.0	0.7239
1341.0	0.7262
1342.0	0.7284
1343.0	0.7306
1344.0	0.7327
1345.0	0.7347
1346.0	0.7366
1347.0	0.7384
1348.0	0.74
1349.0	0.7416
1350.0	0.7429
1351.0	0.7442
1352.0	0.7454
1353.0	0.7465
1354.0	0.7474
1355.0	0.7485
1356.0	0.7494
1357.0	0.7503
1358.0	0.7513
1359.0	0.7522
1360.0	0.7533
1361.0	0.7544
1362.0	0.7556
1363.0	0.7569
1364.0	0.7581
1365.0	0.7593
1366.0	0.7602
1367.0	0.761
1368.0	0.7615
1369.0	0.7616
1370.0	0.7613
1371.0	0.7604
1372.0	0.7588
1373.0	0.7565
1374.0	0.7535
1375.0	0.7496
1376.0	0.7451
1377.0	0.7398
1378.0	0.7338
1379.0	0.7272
1380.0	0.7201
1381.0	0.7126
1382.0	0.7046
1383.0	0.6962
1384.0	0.6874
1385.0	0.6778
1386.0	0.6679
1387.0	0.6574
1388.0	0.6464
1389.0	0.6352
1390.0	0.6234
1391.0	0.6112
1392.0	0.5988
1393.0	0.586
1394.0	0.5727
1395.0	0.5597
1396.0	0.5467
1397.0	0.5336
1398.0	0.521
1399.0	0.5086
1400.0	0.4963
1401.0	0.4846
1402.0	0.473
1403.0	0.4619
1404.0	0.4515
1405.0	0.4415
1406.0	0.4321
1407.0	0.4232
1408.0	0.4148
1409.0	0.4071
1410.0	0.3997
1411.0	0.3929
1412.0	0.3866
1413.0	0.3808
1414.0	0.3755
1415.0	0.3708
1416.0	0.3664
1417.0	0.3625
1418.0	0.3589
1419.0	0.3557
1420.0	0.3527
1421.0	0.3501
1422.0	0.3478
1423.0	0.3457
1424.0	0.3439
1425.0	0.3423
1426.0	0.341
1427.0	0.3399
1428.0	0.339
1429.0	0.3382
1430.0	0.3376
1431.0	0.3372
1432.0	0.337
1433.0	0.3369
1434.0	0.3369
1435.0	0.337
1436.0	0.3372
1437.0	0.3374
1438.0	0.3377
1439.0	0.3381
1440.0	0.3386
1441.0	0.3391
1442.0	0.3397
1443.0	0.3403
1444.0	0.3409
1445.0	0.3416
1446.0	0.3422
1447.0	0.3429
1448.0	0.3436
1449.0	0.3444
1450.0	0.345
1451.0	0.3457
1452.0	0.3463
1453.0	0.347
1454.0	0.3477
1455.0	0.3485
1456.0	0.3492
1457.0	0.3499
1458.0	0.3507
1459.0	0.3516
1460.0	0.3527
1461.0	0.3538
1462.0	0.355
1463.0	0.3562
1464.0	0.3575
1465.0	0.359
1466.0	0.3607
1467.0	0.3625
1468.0	0.3644
1469.0	0.3665
1470.0	0.3686
1471.0	0.3707
1472.0	0.3729
1473.0	0.3753
1474.0	0.3777
1475.0	0.3802
1476.0	0.3827
1477.0	0.3854
1478.0	0.388
1479.0	0.3907
1480.0	0.3934
1481.0	0.396
1482.0	0.3987
1483.0	0.4014
1484.0	0.4041
1485.0	0.4069
1486.0	0.4097
1487.0	0.4124
1488.0	0.4151
1489.0	0.4178
1490.0	0.4205
1491.0	0.4232
1492.0	0.4259
1493.0	0.4286
1494.0	0.4313
1495.0	0.434
1496.0	0.4366
1497.0	0.4393
1498.0	0.4419
1499.0	0.4444
1500.0	0.4471
1501.0	0.4497
1502.0	0.4523
1503.0	0.4548
1504.0	0.4573
1505.0	0.4598
1506.0	0.4624
1507.0	0.4648
1508.0	0.4673
1509.0	0.4696
1510.0	0.4719
1511.0	0.4742
1512.0	0.4765
1513.0	0.4787
1514.0	0.4809
1515.0	0.4831
1516.0	0.4853
1517.0	0.4876
1518.0	0.4896
1519.0	0.4916
1520.0	0.4936
1521.0	0.4955
1522.0	0.4975
1523.0	0.4994
1524.0	0.5012
1525.0	0.503
1526.0	0.5047
1527.0	0.5064
1528.0	0.508
1529.0	0.5096
1530.0	0.5112
1531.0	0.5127
1532.0	0.5143
1533.0	0.5158
1534.0	0.5172
1535.0	0.5186
1536.0	0.52
1537.0	0.5213
1538.0	0.5226
1539.0	0.5239
1540.0	0.5252
1541.0	0.5264
1542.0	0.5275
1543.0	0.5287
1544.0	0.5298
1545.0	0.5309
1546.0	0.532
1547.0	0.5331
1548.0	0.5342
1549.0	0.5352
1550.0	0.5362
1551.0	0.5372
1552.0	0.538
1553.0	0.5389
1554.0	0.5397
1555.0	0.5405
1556.0	0.5413
1557.0	0.5421
1558.0	0.5429
1559.0	0.5437
1560.0	0.5444
1561.0	0.5451
1562.0	0.5457
1563.0	0.5463
1564.0	0.5469
1565.0	0.5475
1566.0	0.5482
1567.0	0.5488
1568.0	0.5494
1569.0	0.5499
1570.0	0.5504
1571.0	0.5509
1572.0	0.5514
1573.0	0.5519
1574.0	0.5524
1575.0	0.5529
1576.0	0.5533
1577.0	0.5538
1578.0	0.5542
1579.0	0.5546
1580.0	0.555
1581.0	0.5555
1582.0	0.5559
1583.0	0.5563
1584.0	0.5567
1585.0	0.5571
1586.0	0.5575
1587.0	0.5579
1588.0	0.5582
1589.0	0.5585
1590.0	0.5589
1591.0	0.5593
1592.0	0.5597
1593.0	0.5601
1594.0	0.5604
1595.0	0.5606
1596.0	0.561
1597.0	0.5613
1598.0	0.5615
1599.0	0.5617
1600.0	0.5619
1601.0	0.5621
1602.0	0.5623
1603.0	0.5625
1604.0	0.5627
1605.0	0.5629
1606.0	0.563
1607.0	0.5632
1608.0	0.5633
1609.0	0.5633
1610.0	0.5633
1611.0	0.5632
1612.0	0.5632
1613.0	0.5632
1614.0	0.5632
1615.0	0.5631
1616.0	0.563
1617.0	0.5628
1618.0	0.5625
1619.0	0.5623
1620.0	0.562
1621.0	0.5618
1622.0	0.5615
1623.0	0.5611
1624.0	0.5607
1625.0	0.5603
1626.0	0.5598
1627.0	0.5594
1628.0	0.559
1629.0	0.5586
1630.0	0.5581
1631.0	0.5575
1632.0	0.557
1633.0	0.5564
1634.0	0.5558
1635.0	0.5552
1636.0	0.5544
1637.0	0.5536
1638.0	0.5528
1639.0	0.552
1640.0	0.5511
1641.0	0.5502
1642.0	0.5492
1643.0	0.5483
1644.0	0.5473
1645.0	0.5462
1646.0	0.5451
1647.0	0.5439
1648.0	0.5427
1649.0	0.5415
1650.0	0.5402
1651.0	0.5388
1652.0	0.5374
1653.0	0.5358
1654.0	0.5343
1655.0	0.5327
1656.0	0.531
1657.0	0.5292
1658.0	0.5274
1659.0	0.5255
1660.0	0.5236
1661.0	0.5216
1662.0	0.5196
1663.0	0.5176
1664.0	0.5156
1665.0	0.5136
1666.0	0.5116
1667.0	0.5096
1668.0	0.5077
1669.0	0.5057
1670.0	0.5039
1671.0	0.502
1672.0	0.5003
1673.0	0.4985
1674.0	0.4966
1675.0	0.4948
1676.0	0.4929
1677.0	0.491
1678.0	0.4891
1679.0	0.4871
1680.0	0.4851
1681.0	0.483
1682.0	0.481
1683.0	0.4788
1684.0	0.4766
1685.0	0.4743
1686.0	0.472
1687.0	0.4698
1688.0	0.4676
1689.0	0.4654
1690.0	0.4633
1691.0	0.4611
1692.0	0.4588
1693.0	0.4567
1694.0	0.4545
1695.0	0.4524
1696.0	0.4504
1697.0	0.4483
1698.0	0.4461
1699.0	0.4441
1700.0	0.442
1701.0	0.44
1702.0	0.438
1703.0	0.436
1704.0	0.434
1705.0	0.4319
1706.0	0.43
1707.0	0.428
1708.0	0.4259
1709.0	0.4239
1710.0	0.4219
1711.0	0.4198
1712.0	0.4178
1713.0	0.4159
1714.0	0.4139
1715.0	0.412
1716.0	0.41
1717.0	0.408
1718.0	0.4061
1719.0	0.4043
1720.0	0.4024
1721.0	0.4006
1722.0	0.3989
1723.0	0.3973
1724.0	0.3957
1725.0	0.3941
1726.0	0.3927
1727.0	0.3913
1728.0	0.39
1729.0	0.3888
1730.0	0.3875
1731.0	0.3864
1732.0	0.3852
1733.0	0.384
1734.0	0.3828
1735.0	0.3816
1736.0	0.3803
1737.0	0.379
1738.0	0.3777
1739.0	0.3763
1740.0	0.3749
1741.0	0.3734
1742.0	0.3719
1743.0	0.3703
1744.0	0.3686
1745.0	0.3669
1746.0	0.3652
1747.0	0.3635
1748.0	0.3617
1749.0	0.36
1750.0	0.3582
1751.0	0.3564
1752.0	0.3546
1753.0	0.3527
1754.0	0.3509
1755.0	0.3491
1756.0	0.3473
1757.0	0.3455
1758.0	0.3439
1759.0	0.3422
1760.0	0.3405
1761.0	0.3389
1762.0	0.3372
1763.0	0.3357
1764.0	0.3342
1765.0	0.3327
1766.0	0.3312
1767.0	0.3297
1768.0	0.3282
1769.0	0.3267
1770.0	0.3252
1771.0	0.3238
1772.0	0.3224
1773.0	0.3209
1774.0	0.3195
1775.0	0.3181
1776.0	0.3166
1777.0	0.3152
1778.0	0.3138
1779.0	0.3123
1780.0	0.3109
1781.0	0.3094
1782.0	0.3079
1783.0	0.3064
1784.0	0.3049
1785.0	0.3035
1786.0	0.302
1787.0	0.3005
1788.0	0.299
1789.0	0.2974
1790.0	0.2959
1791.0	0.2943
1792.0	0.2928
1793.0	0.2912
1794.0	0.2896
1795.0	0.288
1796.0	0.2864
1797.0	0.2849
1798.0	0.2833
1799.0	0.2816
1800.0	0.2799
1801.0	0.2782
1802.0	0.2765
1803.0	0.2749
1804.0	0.2731
1805.0	0.2714
1806.0	0.2696
1807.0	0.2677
1808.0	0.2658
1809.0	0.264
1810.0	0.2621
1811.0	0.2601
1812.0	0.2581
1813.0	0.256
1814.0	0.2539
1815.0	0.2517
1816.0	0.2494
1817.0	0.2472
1818.0	0.2449
1819.0	0.2424
1820.0	0.24
1821.0	0.2375
1822.0	0.235
1823.0	0.2324
1824.0	0.2296
1825.0	0.2266
1826.0	0.2234
1827.0	0.22
